solver_a,solver_b,split,scenario_id,scenario_key,timestamp_a,timestamp_b,signed_gap_a_minus_b,abs_gap
Hydrostatic,MUSCL-HR,train,scenario_000182,train:scenario_000182,0.17745541036128998,0.17744983732700348,5.5730342864990234e-06,5.5730342864990234e-06
Hydrostatic,MUSCL-HR,train,scenario_000183,train:scenario_000183,0.17725440859794617,0.17722521722316742,2.919137477874756e-05,2.919137477874756e-05
Hydrostatic,MUSCL-HR,train,scenario_000184,train:scenario_000184,0.17736613750457764,0.17732977867126465,3.635883331298828e-05,3.635883331298828e-05
Hydrostatic,MUSCL-HR,train,scenario_000185,train:scenario_000185,0.17742298543453217,0.17742156982421875,1.4156103134155273e-06,1.4156103134155273e-06
Hydrostatic,MUSCL-HR,train,scenario_000186,train:scenario_000186,0.17742112278938293,0.1773824840784073,3.863871097564697e-05,3.863871097564697e-05
Hydrostatic,MUSCL-HR,train,scenario_000187,train:scenario_000187,0.1774119734764099,0.1774049699306488,7.0035457611083984e-06,7.0035457611083984e-06
Hydrostatic,MUSCL-HR,train,scenario_000188,train:scenario_000188,0.1774728000164032,0.177472785115242,1.4901161193847656e-08,1.4901161193847656e-08
Hydrostatic,MUSCL-HR,train,scenario_000189,train:scenario_000189,0.17743942141532898,0.17743617296218872,3.248453140258789e-06,3.248453140258789e-06
Hydrostatic,MUSCL-HR,train,scenario_000190,train:scenario_000190,0.17745308578014374,0.17744536697864532,7.718801498413086e-06,7.718801498413086e-06
Hydrostatic,MUSCL-HR,train,scenario_000191,train:scenario_000191,0.1774756759405136,0.17747589945793152,-2.2351741790771484e-07,2.2351741790771484e-07
Hydrostatic,MUSCL-HR,train,scenario_000192,train:scenario_000192,0.17719826102256775,0.17711618542671204,8.207559585571289e-05,8.207559585571289e-05
Hydrostatic,MUSCL-HR,train,scenario_000193,train:scenario_000193,0.17742589116096497,0.17743077874183655,-4.887580871582031e-06,4.887580871582031e-06
Hydrostatic,MUSCL-HR,train,scenario_000194,train:scenario_000194,0.17742085456848145,0.1774003803730011,2.047419548034668e-05,2.047419548034668e-05
Hydrostatic,MUSCL-HR,train,scenario_000195,train:scenario_000195,0.17746958136558533,0.17746908962726593,4.917383193969727e-07,4.917383193969727e-07
Hydrostatic,MUSCL-HR,train,scenario_000196,train:scenario_000196,0.17747195065021515,0.17747165262699127,2.980232238769531e-07,2.980232238769531e-07
Hydrostatic,MUSCL-HR,train,scenario_000197,train:scenario_000197,0.17742542922496796,0.1774263232946396,-8.940696716308594e-07,8.940696716308594e-07
Hydrostatic,MUSCL-HR,train,scenario_000198,train:scenario_000198,0.17739927768707275,0.17738385498523712,1.5422701835632324e-05,1.5422701835632324e-05
Hydrostatic,MUSCL-HR,train,scenario_000199,train:scenario_000199,0.17747431993484497,0.17747411131858826,2.086162567138672e-07,2.086162567138672e-07
Hydrostatic,MUSCL-HR,train,scenario_000200,train:scenario_000200,0.17747223377227783,0.1774723380804062,-1.043081283569336e-07,1.043081283569336e-07
Hydrostatic,MUSCL-HR,train,scenario_000201,train:scenario_000201,0.1774664968252182,0.1774626076221466,3.889203071594238e-06,3.889203071594238e-06
Hydrostatic,MUSCL-HR,train,scenario_000202,train:scenario_000202,0.17747485637664795,0.17747487127780914,-1.4901161193847656e-08,1.4901161193847656e-08
Hydrostatic,MUSCL-HR,train,scenario_000203,train:scenario_000203,0.17747335135936737,0.17747323215007782,1.1920928955078125e-07,1.1920928955078125e-07
Hydrostatic,MUSCL-HR,train,scenario_000204,train:scenario_000204,0.17738395929336548,0.17735959589481354,2.4363398551940918e-05,2.4363398551940918e-05
Hydrostatic,MUSCL-HR,train,scenario_000205,train:scenario_000205,0.17736628651618958,0.1773470640182495,1.9222497940063477e-05,1.9222497940063477e-05
Hydrostatic,MUSCL-HR,train,scenario_000206,train:scenario_000206,0.17744839191436768,0.1774429976940155,5.3942203521728516e-06,5.3942203521728516e-06
Hydrostatic,MUSCL-HR,train,scenario_000207,train:scenario_000207,0.17747436463832855,0.17747430503368378,5.960464477539063e-08,5.960464477539063e-08
Hydrostatic,MUSCL-HR,train,scenario_000208,train:scenario_000208,0.17739857733249664,0.17739039659500122,8.180737495422363e-06,8.180737495422363e-06
Hydrostatic,MUSCL-HR,train,scenario_000209,train:scenario_000209,0.17747138440608978,0.17747054994106293,8.344650268554688e-07,8.344650268554688e-07
Hydrostatic,MUSCL-HR,train,scenario_000210,train:scenario_000210,0.17743457853794098,0.1774282604455948,6.318092346191406e-06,6.318092346191406e-06
Hydrostatic,MUSCL-HR,train,scenario_000211,train:scenario_000211,0.17747315764427185,0.17747224867343903,9.08970832824707e-07,9.08970832824707e-07
Hydrostatic,MUSCL-HR,train,scenario_000212,train:scenario_000212,0.17746220529079437,0.17745617032051086,6.034970283508301e-06,6.034970283508301e-06
Hydrostatic,MUSCL-HR,train,scenario_000213,train:scenario_000213,0.17742766439914703,0.17742733657360077,3.2782554626464844e-07,3.2782554626464844e-07
Hydrostatic,MUSCL-HR,train,scenario_000214,train:scenario_000214,0.17746134102344513,0.17746023833751678,1.1026859283447266e-06,1.1026859283447266e-06
Hydrostatic,MUSCL-HR,train,scenario_000215,train:scenario_000215,0.1774594634771347,0.1774587780237198,6.854534149169922e-07,6.854534149169922e-07
Hydrostatic,MUSCL-HR,train,scenario_000216,train:scenario_000216,0.17745330929756165,0.1774522364139557,1.0728836059570312e-06,1.0728836059570312e-06
Hydrostatic,MUSCL-HR,train,scenario_000217,train:scenario_000217,0.1774706244468689,0.17747057974338531,4.470348358154297e-08,4.470348358154297e-08
Hydrostatic,MUSCL-HR,train,scenario_000218,train:scenario_000218,0.17745593190193176,0.1774558424949646,8.940696716308594e-08,8.940696716308594e-08
Hydrostatic,MUSCL-HR,train,scenario_000219,train:scenario_000219,0.17747379839420319,0.17747379839420319,0.0,0.0
Hydrostatic,MUSCL-HR,train,scenario_000220,train:scenario_000220,0.17743182182312012,0.17741963267326355,1.2189149856567383e-05,1.2189149856567383e-05
Hydrostatic,MUSCL-HR,train,scenario_000221,train:scenario_000221,0.17747360467910767,0.17747348546981812,1.1920928955078125e-07,1.1920928955078125e-07
Hydrostatic,MUSCL-HR,train,scenario_000222,train:scenario_000222,0.1774391531944275,0.17743083834648132,8.314847946166992e-06,8.314847946166992e-06
Hydrostatic,MUSCL-HR,train,scenario_000223,train:scenario_000223,0.17746920883655548,0.17746682465076447,2.384185791015625e-06,2.384185791015625e-06
Hydrostatic,MUSCL-HR,train,scenario_000224,train:scenario_000224,0.17746053636074066,0.17745620012283325,4.336237907409668e-06,4.336237907409668e-06
Hydrostatic,MUSCL-HR,train,scenario_000225,train:scenario_000225,0.17723482847213745,0.17722027003765106,1.455843448638916e-05,1.455843448638916e-05
Hydrostatic,MUSCL-HR,train,scenario_000226,train:scenario_000226,0.17747507989406586,0.17747503519058228,4.470348358154297e-08,4.470348358154297e-08
Hydrostatic,MUSCL-HR,train,scenario_000227,train:scenario_000227,0.17744068801403046,0.17742659151554108,1.4096498489379883e-05,1.4096498489379883e-05
Hydrostatic,MUSCL-HR,train,scenario_000228,train:scenario_000228,0.17720873653888702,0.17714504897594452,6.368756294250488e-05,6.368756294250488e-05
Hydrostatic,MUSCL-HR,train,scenario_000229,train:scenario_000229,0.17739956080913544,0.1773958057165146,3.7550926208496094e-06,3.7550926208496094e-06
Hydrostatic,MUSCL-HR,train,scenario_000230,train:scenario_000230,0.17737925052642822,0.17736512422561646,1.4126300811767578e-05,1.4126300811767578e-05
Hydrostatic,MUSCL-HR,train,scenario_000231,train:scenario_000231,0.1772821694612503,0.1772252321243286,5.6937336921691895e-05,5.6937336921691895e-05
Hydrostatic,MUSCL-HR,train,scenario_000232,train:scenario_000232,0.1774691790342331,0.17746001482009888,9.164214134216309e-06,9.164214134216309e-06
Hydrostatic,MUSCL-HR,train,scenario_000233,train:scenario_000233,0.17736297845840454,0.17736172676086426,1.2516975402832031e-06,1.2516975402832031e-06
Hydrostatic,MUSCL-HR,train,scenario_000234,train:scenario_000234,0.17739169299602509,0.17738045752048492,1.1235475540161133e-05,1.1235475540161133e-05
Hydrostatic,MUSCL-HR,train,scenario_000235,train:scenario_000235,0.17743231356143951,0.17739622294902802,3.6090612411499023e-05,3.6090612411499023e-05
Hydrostatic,MUSCL-HR,train,scenario_000236,train:scenario_000236,0.17734920978546143,0.17732496559619904,2.4244189262390137e-05,2.4244189262390137e-05
Hydrostatic,MUSCL-HR,train,scenario_000237,train:scenario_000237,0.1774696409702301,0.17746947705745697,1.6391277313232422e-07,1.6391277313232422e-07
Hydrostatic,MUSCL-HR,train,scenario_000238,train:scenario_000238,0.17743828892707825,0.1774265319108963,1.17570161819458e-05,1.17570161819458e-05
Hydrostatic,MUSCL-HR,train,scenario_000239,train:scenario_000239,0.17745555937290192,0.1774529367685318,2.6226043701171875e-06,2.6226043701171875e-06
Hydrostatic,MUSCL-HR,train,scenario_000240,train:scenario_000240,0.17746199667453766,0.17745892703533173,3.069639205932617e-06,3.069639205932617e-06
Hydrostatic,MUSCL-HR,train,scenario_000241,train:scenario_000241,0.17747382819652557,0.17747385799884796,-2.9802322387695312e-08,2.9802322387695312e-08
Hydrostatic,MUSCL-HR,train,scenario_000242,train:scenario_000242,0.17736688256263733,0.17733074724674225,3.6135315895080566e-05,3.6135315895080566e-05
Hydrostatic,MUSCL-HR,train,scenario_000243,train:scenario_000243,0.17742745578289032,0.17741607129573822,1.138448715209961e-05,1.138448715209961e-05
Hydrostatic,MUSCL-HR,train,scenario_000244,train:scenario_000244,0.1774701476097107,0.17746980488300323,3.427267074584961e-07,3.427267074584961e-07
Hydrostatic,MUSCL-HR,train,scenario_000245,train:scenario_000245,0.17716027796268463,0.1771293431520462,3.0934810638427734e-05,3.0934810638427734e-05
Hydrostatic,MUSCL-HR,train,scenario_000246,train:scenario_000246,0.1774618774652481,0.17745664715766907,5.230307579040527e-06,5.230307579040527e-06
Hydrostatic,MUSCL-HR,train,scenario_000247,train:scenario_000247,0.1773834079504013,0.17737773060798645,5.677342414855957e-06,5.677342414855957e-06
Hydrostatic,MUSCL-HR,train,scenario_000248,train:scenario_000248,0.17747053503990173,0.17747116088867188,-6.258487701416016e-07,6.258487701416016e-07
Hydrostatic,MUSCL-HR,train,scenario_000249,train:scenario_000249,0.17738044261932373,0.17735156416893005,2.8878450393676758e-05,2.8878450393676758e-05
Hydrostatic,MUSCL-HR,train,scenario_000250,train:scenario_000250,0.17746500670909882,0.17746584117412567,-8.344650268554688e-07,8.344650268554688e-07
Hydrostatic,MUSCL-HR,train,scenario_000251,train:scenario_000251,0.1774526834487915,0.1774374097585678,1.5273690223693848e-05,1.5273690223693848e-05
Hydrostatic,MUSCL-HR,train,scenario_000252,train:scenario_000252,0.17744143307209015,0.17743699252605438,4.4405460357666016e-06,4.4405460357666016e-06
Hydrostatic,MUSCL-HR,train,scenario_000253,train:scenario_000253,0.17745435237884521,0.1774524301290512,1.9222497940063477e-06,1.9222497940063477e-06
Hydrostatic,MUSCL-HR,train,scenario_000254,train:scenario_000254,0.17731325328350067,0.17715246975421906,0.0001607835292816162,0.0001607835292816162
Hydrostatic,MUSCL-HR,train,scenario_000255,train:scenario_000255,0.17731866240501404,0.17730945348739624,9.208917617797852e-06,9.208917617797852e-06
Hydrostatic,MUSCL-HR,train,scenario_000256,train:scenario_000256,0.1774582415819168,0.17745757102966309,6.705522537231445e-07,6.705522537231445e-07
Hydrostatic,MUSCL-HR,train,scenario_000257,train:scenario_000257,0.17745503783226013,0.1774526983499527,2.339482307434082e-06,2.339482307434082e-06
Hydrostatic,MUSCL-HR,train,scenario_000258,train:scenario_000258,0.17715571820735931,0.17713700234889984,1.8715858459472656e-05,1.8715858459472656e-05
Hydrostatic,MUSCL-HR,train,scenario_000259,train:scenario_000259,0.17744238674640656,0.1774265617132187,1.582503318786621e-05,1.582503318786621e-05
Hydrostatic,MUSCL-HR,train,scenario_000260,train:scenario_000260,0.17739489674568176,0.17738211154937744,1.2785196304321289e-05,1.2785196304321289e-05
Hydrostatic,MUSCL-HR,train,scenario_000261,train:scenario_000261,0.17747390270233154,0.17747369408607483,2.086162567138672e-07,2.086162567138672e-07
Hydrostatic,MUSCL-HR,train,scenario_000262,train:scenario_000262,0.1774538904428482,0.17745141685009003,2.473592758178711e-06,2.473592758178711e-06
Hydrostatic,MUSCL-HR,train,scenario_000263,train:scenario_000263,0.17746970057487488,0.17746810615062714,1.5944242477416992e-06,1.5944242477416992e-06
Hydrostatic,MUSCL-HR,train,scenario_000264,train:scenario_000264,0.1773369461297989,0.17727045714855194,6.648898124694824e-05,6.648898124694824e-05
Hydrostatic,MUSCL-HR,train,scenario_000265,train:scenario_000265,0.1774747669696808,0.17747478187084198,-1.4901161193847656e-08,1.4901161193847656e-08
Hydrostatic,MUSCL-HR,train,scenario_000266,train:scenario_000266,0.1773644983768463,0.1773509830236435,1.3515353202819824e-05,1.3515353202819824e-05
Hydrostatic,MUSCL-HR,train,scenario_000267,train:scenario_000267,0.1774197518825531,0.17741385102272034,5.900859832763672e-06,5.900859832763672e-06
Hydrostatic,MUSCL-HR,train,scenario_000268,train:scenario_000268,0.1773306429386139,0.17731328308582306,1.735985279083252e-05,1.735985279083252e-05
Hydrostatic,MUSCL-HR,train,scenario_000269,train:scenario_000269,0.17736540734767914,0.17734137177467346,2.403557300567627e-05,2.403557300567627e-05
Hydrostatic,MUSCL-HR,train,scenario_000270,train:scenario_000270,0.17740802466869354,0.17738500237464905,2.302229404449463e-05,2.302229404449463e-05
Hydrostatic,MUSCL-HR,train,scenario_000271,train:scenario_000271,0.17744837701320648,0.1774461269378662,2.250075340270996e-06,2.250075340270996e-06
Hydrostatic,MUSCL-HR,train,scenario_000272,train:scenario_000272,0.17629531025886536,0.17602522671222687,0.00027008354663848877,0.00027008354663848877
Hydrostatic,MUSCL-HR,train,scenario_000273,train:scenario_000273,0.17747437953948975,0.17747429013252258,8.940696716308594e-08,8.940696716308594e-08
Hydrostatic,MUSCL-HR,train,scenario_000274,train:scenario_000274,0.17746365070343018,0.17746058106422424,3.069639205932617e-06,3.069639205932617e-06
Hydrostatic,MUSCL-HR,train,scenario_000275,train:scenario_000275,0.17746759951114655,0.17746520042419434,2.3990869522094727e-06,2.3990869522094727e-06
Hydrostatic,MUSCL-HR,train,scenario_000276,train:scenario_000276,0.17721813917160034,0.17719368636608124,2.4452805519104004e-05,2.4452805519104004e-05
Hydrostatic,MUSCL-HR,train,scenario_000277,train:scenario_000277,0.1774430125951767,0.1774405688047409,2.4437904357910156e-06,2.4437904357910156e-06
Hydrostatic,MUSCL-HR,train,scenario_000278,train:scenario_000278,0.17747314274311066,0.17747274041175842,4.023313522338867e-07,4.023313522338867e-07
Hydrostatic,MUSCL-HR,train,scenario_000279,train:scenario_000279,0.17735593020915985,0.17730914056301117,4.678964614868164e-05,4.678964614868164e-05
Hydrostatic,MUSCL-HR,train,scenario_000280,train:scenario_000280,0.1771927922964096,0.17717136442661285,2.142786979675293e-05,2.142786979675293e-05
Hydrostatic,MUSCL-HR,train,scenario_000281,train:scenario_000281,0.17739376425743103,0.17738035321235657,1.341104507446289e-05,1.341104507446289e-05
Hydrostatic,MUSCL-HR,train,scenario_000282,train:scenario_000282,0.17714543640613556,0.17712193727493286,2.3499131202697754e-05,2.3499131202697754e-05
Hydrostatic,MUSCL-HR,train,scenario_000283,train:scenario_000283,0.1773301213979721,0.17727398872375488,5.613267421722412e-05,5.613267421722412e-05
Hydrostatic,MUSCL-HR,train,scenario_000284,train:scenario_000284,0.17743253707885742,0.1774291843175888,3.3527612686157227e-06,3.3527612686157227e-06
Hydrostatic,MUSCL-HR,train,scenario_000285,train:scenario_000285,0.1773795634508133,0.17736847698688507,1.1086463928222656e-05,1.1086463928222656e-05
Hydrostatic,MUSCL-HR,train,scenario_000286,train:scenario_000286,0.17712019383907318,0.17704200744628906,7.818639278411865e-05,7.818639278411865e-05
Hydrostatic,MUSCL-HR,train,scenario_000287,train:scenario_000287,0.17733000218868256,0.17730750143527985,2.250075340270996e-05,2.250075340270996e-05
Hydrostatic,MUSCL-HR,train,scenario_000288,train:scenario_000288,0.17747332155704498,0.17747284471988678,4.76837158203125e-07,4.76837158203125e-07
Hydrostatic,MUSCL-HR,train,scenario_000289,train:scenario_000289,0.17746096849441528,0.17746101319789886,-4.470348358154297e-08,4.470348358154297e-08
Hydrostatic,MUSCL-HR,train,scenario_000290,train:scenario_000290,0.17731525003910065,0.17729301750659943,2.2232532501220703e-05,2.2232532501220703e-05
Hydrostatic,MUSCL-HR,train,scenario_000291,train:scenario_000291,0.1773805320262909,0.17737743258476257,3.0994415283203125e-06,3.0994415283203125e-06
Hydrostatic,MUSCL-HR,train,scenario_000292,train:scenario_000292,0.1774742156267166,0.17747390270233154,3.129243850708008e-07,3.129243850708008e-07
Hydrostatic,MUSCL-HR,train,scenario_000293,train:scenario_000293,0.17742253839969635,0.1774245798587799,-2.041459083557129e-06,2.041459083557129e-06
Hydrostatic,MUSCL-HR,train,scenario_000294,train:scenario_000294,0.1774289906024933,0.17742635309696198,2.637505531311035e-06,2.637505531311035e-06
Hydrostatic,MUSCL-HR,train,scenario_000295,train:scenario_000295,0.1774091124534607,0.17738541960716248,2.3692846298217773e-05,2.3692846298217773e-05
Hydrostatic,MUSCL-HR,train,scenario_000296,train:scenario_000296,0.17742185294628143,0.17738932371139526,3.2529234886169434e-05,3.2529234886169434e-05
Hydrostatic,MUSCL-HR,train,scenario_000297,train:scenario_000297,0.17747195065021515,0.17747198045253754,-2.9802322387695312e-08,2.9802322387695312e-08
Hydrostatic,MUSCL-HR,train,scenario_000298,train:scenario_000298,0.17740054428577423,0.17738711833953857,1.3425946235656738e-05,1.3425946235656738e-05
Hydrostatic,MUSCL-HR,train,scenario_000299,train:scenario_000299,0.1774703413248062,0.17747072875499725,-3.8743019104003906e-07,3.8743019104003906e-07
