dt_max,dt_min,end_time,final_time_target,grid,max_abs_eta,max_cfl_seen,max_speed_seen,min_h_seen,n_steps,ok,scenario_id,solver,solver_name,target_cfl
0.0012578094525340546,0.0009687621898789751,0.006,0.006,64,0.04275469148867095,0.30000000000283183,0.03820402535944343,1.1652766946508075,5,True,conv_0006,MUSCL-HR,swe_muscl_hr,0.3
0.0006287649837198245,0.00034111514652986237,0.006,0.006,128,0.04443949628979338,0.3000000000004868,0.040105253438595015,1.164591381918713,10,True,conv_0006,MUSCL-HR,swe_muscl_hr,0.3
0.00377896016793437,0.00222103983206563,0.006,0.006,32,0.03826989908753209,0.4500000000419665,0.033043872814378074,1.1690127758569244,2,True,conv_0006,MUSCL-HR,swe_muscl_hr,0.45
0.001886714178801082,0.00033985746361318153,0.006,0.006,64,0.04271629622347706,0.4500000000066596,0.03828612337326189,1.1652766946508075,4,True,conv_0006,MUSCL-HR,swe_muscl_hr,0.45
0.0009431474755797369,0.0003411151465288441,0.006,0.006,128,0.04442417425789258,0.45000000000098295,0.04015694471165599,1.164591381918713,7,True,conv_0006,MUSCL-HR,swe_muscl_hr,0.45
0.002556554242746264,0.0008868915145074721,0.006,0.006,32,0.023575722094731466,0.3,0.02491498936776425,1.2161792315524418,3,True,conv_0007,MUSCL-HR,swe_muscl_hr,0.3
0.001277895501801558,0.0008884179927937681,0.006,0.006,64,0.026956194361272612,0.3,0.029950589621824848,1.2155773364568407,5,True,conv_0007,MUSCL-HR,swe_muscl_hr,0.3
0.0006389209298989545,0.00024971163090941034,0.006,0.006,128,0.02829069945839824,0.3,0.031143752624583028,1.2153759811004197,10,True,conv_0007,MUSCL-HR,swe_muscl_hr,0.3
0.0038348313641193964,0.0021651686358806037,0.006,0.006,32,0.023218047725054758,0.45,0.024985601356464642,1.2161792315524418,2,True,conv_0007,MUSCL-HR,swe_muscl_hr,0.45
0.001916843252702337,0.00024947024189298905,0.006,0.006,64,0.026837202683743566,0.45,0.03004032753488091,1.2155773364568407,4,True,conv_0007,MUSCL-HR,swe_muscl_hr,0.45
0.0009583813948484317,0.00024971163090940947,0.006,0.006,128,0.028256070015880486,0.45,0.031186959377780238,1.2153759811004197,7,True,conv_0007,MUSCL-HR,swe_muscl_hr,0.45
0.002616942813285779,0.0007661144341542352,0.006,0.006,32,0.026725016732723095,0.3000000394426022,0.026513711655489578,1.191437595860221,3,True,conv_0008,MUSCL-HR,swe_muscl_hr,0.3
0.0013078096033868377,0.0007687616658498811,0.006,0.006,64,0.030221660462821154,0.30000001217445976,0.030270276226130047,1.1905007178920397,5,True,conv_0008,MUSCL-HR,swe_muscl_hr,0.3
0.0006538530178573479,0.00011532299308355566,0.006,0.006,128,0.03145769731167247,0.30000000790052317,0.031098025919739945,1.190032281022057,10,True,conv_0008,MUSCL-HR,swe_muscl_hr,0.3
0.0039254142199286685,0.0020745857800713316,0.006,0.006,32,0.026409919255619307,0.45000002047387666,0.02663603307998126,1.191437595860221,2,True,conv_0008,MUSCL-HR,swe_muscl_hr,0.45
0.001961714405080257,0.00011485687196266525,0.006,0.006,64,0.03012315379514585,0.4500000290091877,0.0303864368507046,1.1905007178920397,4,True,conv_0008,MUSCL-HR,swe_muscl_hr,0.45
0.000980779526786022,0.00011532297531005944,0.006,0.006,128,0.03142910354343198,0.4500000161683969,0.03112884836348455,1.190032281022057,7,True,conv_0008,MUSCL-HR,swe_muscl_hr,0.45
0.002587310264375749,0.0008253794716353265,0.006,0.006,32,0.03437659817523331,0.30000000017069683,0.03645068599687595,1.1407692680971542,3,True,conv_0009,MUSCL-HR,swe_muscl_hr,0.3
0.0012929397091996778,0.0008282411636613583,0.006,0.006,64,0.03660982119585632,0.3000000000387802,0.045777076462508316,1.1389424407387714,5,True,conv_0009,MUSCL-HR,swe_muscl_hr,0.3
0.0006464040599301281,0.0001823634614162,0.006,0.006,128,0.03766815787303468,0.30000000002042754,0.046084718369120675,1.1388183613382483,10,True,conv_0009,MUSCL-HR,swe_muscl_hr,0.3
0.003880965396563624,0.002119034603436376,0.006,0.006,32,0.03429037858293116,0.45000000012149977,0.0364312347669916,1.1407719014746487,2,True,conv_0009,MUSCL-HR,swe_muscl_hr,0.45
0.0019394095637995168,0.00018177130910870028,0.006,0.006,64,0.03659953794067561,0.45000000009194735,0.04597126318702074,1.1389431429964025,4,True,conv_0009,MUSCL-HR,swe_muscl_hr,0.45
0.0009696060898951922,0.00018236346135111665,0.006,0.006,128,0.03766082535581594,0.4500000000431247,0.0461421214412073,1.1388185435772786,7,True,conv_0009,MUSCL-HR,swe_muscl_hr,0.45
0.0024661855558658703,0.0010706072872607927,0.006,0.006,32,0.03212400301386387,0.3004176111923163,0.02793455579191068,1.2249629846717274,3,True,conv_0010,MUSCL-HR,swe_muscl_hr,0.3
0.0012322863603171275,0.0010746140402256455,0.006,0.006,64,0.03367025229363363,0.3001968858107533,0.031203327751026876,1.224597153500943,5,True,conv_0010,MUSCL-HR,swe_muscl_hr,0.3
0.0006160069949010716,0.00046259693764903395,0.006,0.006,128,0.03451226473448288,0.30009396839195385,0.03188000683989072,1.2244142379804783,10,True,conv_0010,MUSCL-HR,swe_muscl_hr,0.3
0.0036992783337988057,0.0023007216662011944,0.006,0.006,32,0.03208062796743438,0.45086205902899695,0.027995389990609697,1.2249629846717274,2,True,conv_0010,MUSCL-HR,swe_muscl_hr,0.45
0.0018484295404756913,0.0004589834109598647,0.006,0.006,64,0.03366330137834472,0.45046672891118233,0.03129683857668684,1.224597153500943,4,True,conv_0010,MUSCL-HR,swe_muscl_hr,0.45
0.0009240104923516075,0.0004621826799237668,0.006,0.006,128,0.03450593949308578,0.4502116465364883,0.031913519001566595,1.2244142379804783,7,True,conv_0010,MUSCL-HR,swe_muscl_hr,0.45
0.0026039560522890907,0.0007953926125778641,0.006,0.006,32,0.03476090013163757,0.3003812180177405,0.039637022011099865,1.2145915317907976,3,True,conv_0011,MUSCL-HR,swe_muscl_hr,0.3
0.0013002766010181803,0.0008044877980132783,0.006,0.006,64,0.03790207791361766,0.3003072813507087,0.039664748704248944,1.21452196877926,5,True,conv_0011,MUSCL-HR,swe_muscl_hr,0.3
